,Zip,Locality,Commune,CommuneFSO,District,DistrictFSO,Canton,CantonFSO,Language
3414,1350,Orbe,Orbe,5757,District du Jura-Nord vaudois,2224,VD,22,fr
3415,1148,La Praz,La Praz,5758,District du Jura-Nord vaudois,2224,VD,22,fr
3416,1324,Premier,Premier,5759,District du Jura-Nord vaudois,2224,VD,22,fr
3417,1439,Rances,Rances,5760,District du Jura-Nord vaudois,2224,VD,22,fr
3418,1323,Romainmôtier,Romainmôtier-Envy,5761,District du Jura-Nord vaudois,2224,VD,22,fr
3419,1355,Sergey,Sergey,5762,District du Jura-Nord vaudois,2224,VD,22,fr
3420,1358,Valeyres-sous-Rances,Valeyres-sous-Rances,5763,District du Jura-Nord vaudois,2224,VD,22,fr
3421,1337,Vallorbe,Vallorbe,5764,District du Jura-Nord vaudois,2224,VD,22,fr
3422,1325,Vaulion,Vaulion,5765,District du Jura-Nord vaudois,2224,VD,22,fr
3423,1445,Vuiteboeuf,Vuiteboeuf,5766,District du Jura-Nord vaudois,2224,VD,22,fr
3424,1082,Corcelles-le-Jorat,Corcelles-le-Jorat,5785,District de la Broye-Vully,2222,VD,22,fr
3425,1613,Maracon,Maracon,5790,District de Lavaux-Oron,2226,VD,22,fr
3426,1081,Montpreveyres,Montpreveyres,5792,District de Lavaux-Oron,2226,VD,22,fr
3427,1088,Ropraz,Ropraz,5798,District de la Broye-Vully,2222,VD,22,fr
3428,1077,Servion,Servion,5799,District de Lavaux-Oron,2226,VD,22,fr
3429,1080,Les Cullayes,Servion,5799,District de Lavaux-Oron,2226,VD,22,fr
3430,1085,Vulliens,Vulliens,5803,District de la Broye-Vully,2222,VD,22,fr
3431,1041,Montaubion-Chardonney,Jorat-Menthue,5804,District du Gros-de-Vaud,2223,VD,22,fr
3432,1058,Villars-Tiercelin,Jorat-Menthue,5804,District du Gros-de-Vaud,2223,VD,22,fr
3433,1059,Peney-le-Jorat,Jorat-Menthue,5804,District du Gros-de-Vaud,2223,VD,22,fr
3434,1061,Villars-Mendraz,Jorat-Menthue,5804,District du Gros-de-Vaud,2223,VD,22,fr
3435,1062,Sottens,Jorat-Menthue,5804,District du Gros-de-Vaud,2223,VD,22,fr
3436,1078,Essertes,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3437,1607,Palézieux,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3438,1607,Palézieux-Village,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3439,1607,Les Tavernes,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3440,1607,Les Thioleyres,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3441,1608,Oron-le-Châtel,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3442,1608,Bussigny-sur-Oron,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3443,1608,Chesalles-sur-Oron,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3444,1610,Oron-la-Ville,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3445,1610,Châtillens,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3446,1610,Vuibroye,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3447,1612,Ecoteaux,Oron,5805,District de Lavaux-Oron,2226,VD,22,fr
3448,1076,Ferlens VD,Jorat-Mézières,5806,District de Lavaux-Oron,2226,VD,22,fr
3449,1083,Mézières VD,Jorat-Mézières,5806,District de Lavaux-Oron,2226,VD,22,fr
3450,1084,Carrouge VD,Jorat-Mézières,5806,District de Lavaux-Oron,2226,VD,22,fr
3451,1537,Champtauroz,Champtauroz,5812,District de la Broye-Vully,2222,VD,22,fr
3452,1545,Chevroux,Chevroux,5813,District de la Broye-Vully,2222,VD,22,fr
3453,1562,Corcelles-près-Payerne,Corcelles-près-Payerne,5816,District de la Broye-Vully,2222,VD,22,fr
3454,1543,Grandcour,Grandcour,5817,District de la Broye-Vully,2222,VD,22,fr
3455,1525,Henniez,Henniez,5819,District de la Broye-Vully,2222,VD,22,fr
3456,1565,Missy,Missy,5821,District de la Broye-Vully,2222,VD,22,fr
3457,1530,Payerne,Payerne,5822,District de la Broye-Vully,2222,VD,22,fr
3458,1551,Vers-chez-Perrin,Payerne,5822,District de la Broye-Vully,2222,VD,22,fr
3459,1552,Trey,Trey,5827,District de la Broye-Vully,2222,VD,22,fr
3460,1538,Treytorrens (Payerne),Treytorrens (Payerne),5828,District de la Broye-Vully,2222,VD,22,fr
3461,1554,Sédeilles,Villarzel,5830,District de la Broye-Vully,2222,VD,22,fr
3462,1554,Rossens VD,Villarzel,5830,District de la Broye-Vully,2222,VD,22,fr
3463,1555,Villarzel,Villarzel,5830,District de la Broye-Vully,2222,VD,22,fr
3464,1523,Granges-près-Marnand,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3465,1524,Marnand,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3466,1525,Seigneux,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3467,1534,Sassel,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3468,1535,Combremont-le-Grand,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3469,1536,Combremont-le-Petit,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3470,1682,Villars-Bramard,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3471,1682,Cerniaz VD,Valbroye,5831,District de la Broye-Vully,2222,VD,22,fr
3472,1660,Château-d'Oex,Château-d'Oex,5841,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3473,1660,Les Moulins,Château-d'Oex,5841,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3474,1660,L'Etivaz,Château-d'Oex,5841,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3475,1660,La Lécherette,Château-d'Oex,5841,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3476,1658,Rossinière,Rossinière,5842,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3477,1658,La Tine,Rossinière,5842,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3478,1659,Rougemont,Rougemont,5843,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3479,1659,Flendruz,Rougemont,5843,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3480,1165,Allaman,Allaman,5851,District de Morges,2227,VD,22,fr
3481,1195,Bursinel,Bursinel,5852,District de Nyon,2228,VD,22,fr
3482,1183,Bursins,Bursins,5853,District de Nyon,2228,VD,22,fr
3483,1268,Burtigny,Burtigny,5854,District de Nyon,2228,VD,22,fr
3484,1195,Dully,Dully,5855,District de Nyon,2228,VD,22,fr
3485,1186,Essertines-sur-Rolle,Essertines-sur-Rolle,5856,District de Nyon,2228,VD,22,fr
3486,1182,Gilly,Gilly,5857,District de Nyon,2228,VD,22,fr
3487,1184,Luins,Luins,5858,District de Nyon,2228,VD,22,fr
3488,1185,Mont-sur-Rolle,Mont-sur-Rolle,5859,District de Nyon,2228,VD,22,fr
3489,1166,Perroy,Perroy,5860,District de Nyon,2228,VD,22,fr
3490,1180,Rolle,Rolle,5861,District de Nyon,2228,VD,22,fr
3491,1180,Tartegnin,Tartegnin,5862,District de Nyon,2228,VD,22,fr
3492,1184,Vinzel,Vinzel,5863,District de Nyon,2228,VD,22,fr
3493,1342,Le Pont,L'Abbaye,5871,District du Jura-Nord vaudois,2224,VD,22,fr
3494,1344,L'Abbaye,L'Abbaye,5871,District du Jura-Nord vaudois,2224,VD,22,fr
3495,1346,Les Bioux,L'Abbaye,5871,District du Jura-Nord vaudois,2224,VD,22,fr
3496,1341,L'Orient,Le Chenit,5872,District du Jura-Nord vaudois,2224,VD,22,fr
3497,1347,Le Sentier,Le Chenit,5872,District du Jura-Nord vaudois,2224,VD,22,fr
3498,1347,Le Solliat,Le Chenit,5872,District du Jura-Nord vaudois,2224,VD,22,fr
3499,1348,Le Brassus,Le Chenit,5872,District du Jura-Nord vaudois,2224,VD,22,fr
3500,1343,Les Charbonnières,Le Lieu,5873,District du Jura-Nord vaudois,2224,VD,22,fr
3501,1345,Le Lieu,Le Lieu,5873,District du Jura-Nord vaudois,2224,VD,22,fr
3502,1345,Le Séchey,Le Lieu,5873,District du Jura-Nord vaudois,2224,VD,22,fr
3503,1801,Le Mont-Pèlerin,Chardonne,5882,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3504,1803,Chardonne,Chardonne,5882,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3505,1802,Corseaux,Corseaux,5883,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3506,1804,Corsier-sur-Vevey,Corsier-sur-Vevey,5884,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3507,1808,Les Monts-de-Corsier,Corsier-sur-Vevey,5884,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3508,1809,Fenil-sur-Corsier,Corsier-sur-Vevey,5884,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3509,1805,Jongny,Jongny,5885,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3510,1815,Clarens,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3511,1816,Chailly-Montreux,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3512,1817,Brent,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3513,1820,Montreux,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3514,1820,Territet,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3515,1822,Chernex,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3516,1823,Glion,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3517,1824,Caux,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3518,1832,Chamby,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3519,1832,Villard-sur-Chamby,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3520,1833,Les Avants,Montreux,5886,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3521,1814,La Tour-de-Peilz,La Tour-de-Peilz,5889,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3522,1800,Vevey,Vevey,5890,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3523,1820,Veytaux,Veytaux,5891,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3524,1806,St-Légier-La Chiésaz,Blonay - Saint-Légier,5892,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3525,1807,Blonay,Blonay - Saint-Légier,5892,District de la Riviera-Pays-d'Enhaut,2230,VD,22,fr
3526,1432,Belmont-sur-Yverdon,Belmont-sur-Yverdon,5902,District du Jura-Nord vaudois,2224,VD,22,fr
3527,1407,Bioley-Magnoux,Bioley-Magnoux,5903,District du Jura-Nord vaudois,2224,VD,22,fr
3528,1436,Chamblon,Chamblon,5904,District du Jura-Nord vaudois,2224,VD,22,fr
3529,1443,Champvent,Champvent,5905,District du Jura-Nord vaudois,2224,VD,22,fr
3530,1443,Essert-sous-Champvent,Champvent,5905,District du Jura-Nord vaudois,2224,VD,22,fr
3531,1443,Villars-sous-Champvent,Champvent,5905,District du Jura-Nord vaudois,2224,VD,22,fr
3532,1464,Chavannes-le-Chêne,Chavannes-le-Chêne,5907,District du Jura-Nord vaudois,2224,VD,22,fr
3533,1464,Chêne-Pâquier,Chêne-Pâquier,5908,District du Jura-Nord vaudois,2224,VD,22,fr
3534,1400,Cheseaux-Noréaz,Cheseaux-Noréaz,5909,District du Jura-Nord vaudois,2224,VD,22,fr
3535,1406,Cronay,Cronay,5910,District du Jura-Nord vaudois,2224,VD,22,fr
3536,1404,Cuarny,Cuarny,5911,District du Jura-Nord vaudois,2224,VD,22,fr
3537,1415,Démoret,Démoret,5912,District du Jura-Nord vaudois,2224,VD,22,fr
3538,1407,Donneloye,Donneloye,5913,District du Jura-Nord vaudois,2224,VD,22,fr
3539,1407,Gossens,Donneloye,5913,District du Jura-Nord vaudois,2224,VD,22,fr
3540,1407,Mézery-près-Donneloye,Donneloye,5913,District du Jura-Nord vaudois,2224,VD,22,fr
3541,1408,Prahins,Donneloye,5913,District du Jura-Nord vaudois,2224,VD,22,fr
3542,1434,Ependes VD,Ependes (VD),5914,District du Jura-Nord vaudois,2224,VD,22,fr
3543,1438,Mathod,Mathod,5919,District du Jura-Nord vaudois,2224,VD,22,fr
3544,1415,Molondin,Molondin,5921,District du Jura-Nord vaudois,2224,VD,22,fr
3545,1442,Montagny-près-Yverdon,Montagny-près-Yverdon,5922,District du Jura-Nord vaudois,2224,VD,22,fr
3546,1047,Oppens,Oppens,5923,District du Gros-de-Vaud,2223,VD,22,fr
3547,1430,Orges,Orges,5924,District du Jura-Nord vaudois,2224,VD,22,fr
3548,1413,Orzens,Orzens,5925,District du Jura-Nord vaudois,2224,VD,22,fr
3549,1405,Pomy,Pomy,5926,District du Jura-Nord vaudois,2224,VD,22,fr
3550,1463,Rovray,Rovray,5928,District du Jura-Nord vaudois,2224,VD,22,fr
3551,1433,Suchy,Suchy,5929,District du Jura-Nord vaudois,2224,VD,22,fr
3552,1437,Suscévaz,Suscévaz,5930,District du Jura-Nord vaudois,2224,VD,22,fr
3553,1436,Treycovagnes,Treycovagnes,5931,District du Jura-Nord vaudois,2224,VD,22,fr
3554,1412,Ursins,Ursins,5932,District du Jura-Nord vaudois,2224,VD,22,fr
3555,1441,Valeyres-sous-Montagny,Valeyres-sous-Montagny,5933,District du Jura-Nord vaudois,2224,VD,22,fr
3556,1412,Valeyres-sous-Ursins,Valeyres-sous-Ursins,5934,District du Jura-Nord vaudois,2224,VD,22,fr
3557,1404,Villars-Epeney,Villars-Epeney,5935,District du Jura-Nord vaudois,2224,VD,22,fr
3558,1431,Vugelles-La Mothe,Vugelles-La Mothe,5937,District du Jura-Nord vaudois,2224,VD,22,fr
3559,1400,Yverdon-les-Bains,Yverdon-les-Bains,5938,District du Jura-Nord vaudois,2224,VD,22,fr
3560,1432,Gressy,Yverdon-les-Bains,5938,District du Jura-Nord vaudois,2224,VD,22,fr
3561,1462,Yvonand,Yvonand,5939,District du Jura-Nord vaudois,2224,VD,22,fr
3562,3900,Brig,Brig-Glis,6002,Bezirk Brig,2301,VS,23,de
3563,3900,Gamsen,Brig-Glis,6002,Bezirk Brig,2301,VS,23,de
3564,3900,Brigerbad,Brig-Glis,6002,Bezirk Brig,2301,VS,23,de
3565,3902,Glis,Brig-Glis,6002,Bezirk Brig,2301,VS,23,de
3566,3939,Eggerberg,Eggerberg,6004,Bezirk Brig,2301,VS,23,de
3567,3903,Mund,Naters,6007,Bezirk Brig,2301,VS,23,de
3568,3903,Birgisch,Naters,6007,Bezirk Brig,2301,VS,23,de
3569,3904,Naters,Naters,6007,Bezirk Brig,2301,VS,23,de
3570,3914,Blatten b. Naters,Naters,6007,Bezirk Brig,2301,VS,23,de
3571,3914,Belalp,Naters,6007,Bezirk Brig,2301,VS,23,de
3572,3901,Rothwald,Ried-Brig,6008,Bezirk Brig,2301,VS,23,de
3573,3911,Ried-Brig,Ried-Brig,6008,Bezirk Brig,2301,VS,23,de
3574,3907,Simplon Dorf,Simplon,6009,Bezirk Brig,2301,VS,23,de
3575,3907,Simplon Hospiz,Simplon,6009,Bezirk Brig,2301,VS,23,de
3576,3907,Gabi (Simplon),Simplon,6009,Bezirk Brig,2301,VS,23,de
3577,3912,Termen,Termen,6010,Bezirk Brig,2301,VS,23,de
3578,3913,Rosswald,Termen,6010,Bezirk Brig,2301,VS,23,de
3579,3907,Gondo,Zwischbergen,6011,Bezirk Brig,2301,VS,23,de
3580,1957,Ardon,Ardon,6021,District de Conthey,2302,VS,23,fr
3581,1955,Chamoson,Chamoson,6022,District de Conthey,2302,VS,23,fr
3582,1955,Mayens-de-Chamoson,Chamoson,6022,District de Conthey,2302,VS,23,fr
3583,1955,Les Vérines (Chamoson),Chamoson,6022,District de Conthey,2302,VS,23,fr
3584,1955,Némiaz (Chamoson),Chamoson,6022,District de Conthey,2302,VS,23,fr
3585,1955,Grugnay (Chamoson),Chamoson,6022,District de Conthey,2302,VS,23,fr
3586,1955,St-Pierre-de-Clages,Chamoson,6022,District de Conthey,2302,VS,23,fr
3587,1964,Conthey,Conthey,6023,District de Conthey,2302,VS,23,fr
3588,1975,St-Séverin,Conthey,6023,District de Conthey,2302,VS,23,fr
3589,1976,Erde,Conthey,6023,District de Conthey,2302,VS,23,fr
3590,1976,Aven,Conthey,6023,District de Conthey,2302,VS,23,fr
3591,1976,Daillon,Conthey,6023,District de Conthey,2302,VS,23,fr
3592,1993,Clèbes (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3593,1994,Aproz (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3594,1996,Basse-Nendaz,Nendaz,6024,District de Conthey,2302,VS,23,fr
3595,1996,Fey (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3596,1996,Bieudron (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3597,1996,Condémines (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3598,1996,Saclentse,Nendaz,6024,District de Conthey,2302,VS,23,fr
3599,1996,Baar (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3600,1996,Beuson (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3601,1996,Brignon (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3602,1997,Haute-Nendaz,Nendaz,6024,District de Conthey,2302,VS,23,fr
3603,1997,Siviez (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3604,1997,Sornard (Nendaz),Nendaz,6024,District de Conthey,2302,VS,23,fr
3605,1963,Vétroz,Vétroz,6025,District de Conthey,2302,VS,23,fr
3606,1946,Bourg-St-Pierre,Bourg-Saint-Pierre,6032,District d'Entremont,2303,VS,23,fr
3607,1945,Liddes,Liddes,6033,District d'Entremont,2303,VS,23,fr
3608,1945,Fontaine Dessus (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3609,1945,Fontaine Dessous (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3610,1945,Dranse (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3611,1945,Chandonne (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3612,1945,Rive Haute (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3613,1945,Fornex (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3614,1945,Les Moulins VS (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3615,1945,Vichères (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3616,1945,Palasuit (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3617,1945,Chez Petit (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3618,1945,Petit Vichères (Liddes),Liddes,6033,District d'Entremont,2303,VS,23,fr
3619,1937,Orsières,Orsières,6034,District d'Entremont,2303,VS,23,fr
3620,1938,Champex-Lac,Orsières,6034,District d'Entremont,2303,VS,23,fr
3621,1943,Praz-de-Fort,Orsières,6034,District d'Entremont,2303,VS,23,fr
3622,1944,La Fouly VS,Orsières,6034,District d'Entremont,2303,VS,23,fr
3623,1933,Sembrancher,Sembrancher,6035,District d'Entremont,2303,VS,23,fr
3624,1933,Chamoille (Sembrancher),Sembrancher,6035,District d'Entremont,2303,VS,23,fr
3625,1933,La Garde (Sembrancher),Sembrancher,6035,District d'Entremont,2303,VS,23,fr
3626,1927,Chemin,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3627,1933,Vens (Sembrancher),Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3628,1934,Le Châble VS,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3629,1934,Bruson,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3630,1936,Verbier,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3631,1941,Vollèges,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3632,1941,Cries (Vollèges),Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3633,1942,Levron,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3634,1947,Versegères,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3635,1947,Champsec,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3636,1948,Lourtier,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3637,1948,Fionnay,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3638,1948,Sarreyer,Val de Bagnes,6037,District d'Entremont,2303,VS,23,fr
3639,3997,Bellwald,Bellwald,6052,Bezirk Goms,2304,VS,23,de
3640,3996,Binn,Binn,6054,Bezirk Goms,2304,VS,23,de
3641,3995,Ernen,Ernen,6056,Bezirk Goms,2304,VS,23,de
3642,3995,Ausserbinn,Ernen,6056,Bezirk Goms,2304,VS,23,de
3643,3995,Mühlebach (Goms),Ernen,6056,Bezirk Goms,2304,VS,23,de
3644,3995,Steinhaus,Ernen,6056,Bezirk Goms,2304,VS,23,de
3645,3984,Fiesch,Fiesch,6057,Bezirk Goms,2304,VS,23,de
3646,3801,Jungfraujoch,Fieschertal,6058,Bezirk Goms,2304,VS,23,de
3647,3984,Fieschertal,Fieschertal,6058,Bezirk Goms,2304,VS,23,de
3648,3994,Lax,Lax,6061,Bezirk Goms,2304,VS,23,de
3649,3988,Ulrichen,Obergoms,6076,Bezirk Goms,2304,VS,23,de
3650,3988,Obergesteln,Obergoms,6076,Bezirk Goms,2304,VS,23,de
3651,3999,Oberwald,Obergoms,6076,Bezirk Goms,2304,VS,23,de
3652,3985,Münster VS,Goms,6077,Bezirk Goms,2304,VS,23,de
3653,3985,Geschinen,Goms,6077,Bezirk Goms,2304,VS,23,de
3654,3989,Biel VS,Goms,6077,Bezirk Goms,2304,VS,23,de
3655,3989,Ritzingen,Goms,6077,Bezirk Goms,2304,VS,23,de
3656,3989,Selkingen,Goms,6077,Bezirk Goms,2304,VS,23,de
3657,3989,Niederwald,Goms,6077,Bezirk Goms,2304,VS,23,de
3658,3989,Blitzingen,Goms,6077,Bezirk Goms,2304,VS,23,de
3659,3998,Reckingen VS,Goms,6077,Bezirk Goms,2304,VS,23,de
3660,3998,Gluringen,Goms,6077,Bezirk Goms,2304,VS,23,de
3661,1966,Fortunau (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3662,1966,Luc (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3663,1966,St-Romain (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3664,1966,Saxonne (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3665,1966,Villa (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3666,1966,La Place (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3667,1966,Botyre (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3668,1966,Blignou (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3669,1966,Argnou (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3670,1966,Signèse (Ayent),Ayent,6082,District d'Hérens,2305,VS,23,fr
3671,1972,Anzère,Ayent,6082,District d'Hérens,2305,VS,23,fr
3672,1983,Evolène,Evolène,6083,District d'Hérens,2305,VS,23,fr
3673,1983,Lanna,Evolène,6083,District d'Hérens,2305,VS,23,fr
3674,1984,Les Haudères,Evolène,6083,District d'Hérens,2305,VS,23,fr
3675,1984,La Tour VS,Evolène,6083,District d'Hérens,2305,VS,23,fr
3676,1985,La Sage,Evolène,6083,District d'Hérens,2305,VS,23,fr
3677,1985,La Forclaz VS,Evolène,6083,District d'Hérens,2305,VS,23,fr
3678,1985,Villa (Evolène),Evolène,6083,District d'Hérens,2305,VS,23,fr
3679,1986,Arolla,Evolène,6083,District d'Hérens,2305,VS,23,fr
3680,1982,Euseigne,Hérémence,6084,District d'Hérens,2305,VS,23,fr
3681,1987,Hérémence,Hérémence,6084,District d'Hérens,2305,VS,23,fr
3682,1969,St-Martin VS,Saint-Martin (VS),6087,District d'Hérens,2305,VS,23,fr
3683,1969,Liez (St-Martin),Saint-Martin (VS),6087,District d'Hérens,2305,VS,23,fr
3684,1969,Trogne (St-Martin),Saint-Martin (VS),6087,District d'Hérens,2305,VS,23,fr
3685,1969,Suen (St-Martin),Saint-Martin (VS),6087,District d'Hérens,2305,VS,23,fr
3686,1969,Eison (St-Martin),Saint-Martin (VS),6087,District d'Hérens,2305,VS,23,fr
3687,1981,Vex,Vex,6089,District d'Hérens,2305,VS,23,fr
3688,1988,Thyon,Vex,6089,District d'Hérens,2305,VS,23,fr
3689,1988,Les Collons,Vex,6089,District d'Hérens,2305,VS,23,fr
3690,1992,Les Mayens-de-Sion,Vex,6089,District d'Hérens,2305,VS,23,fr
3691,1961,Vernamiège,Mont-Noble,6090,District d'Hérens,2305,VS,23,fr
3692,1968,Mase,Mont-Noble,6090,District d'Hérens,2305,VS,23,fr
3693,1973,Nax,Mont-Noble,6090,District d'Hérens,2305,VS,23,fr
3694,3951,Agarn,Agarn,6101,Bezirk Leuk,2306,VS,23,de
3695,3955,Albinen,Albinen,6102,Bezirk Leuk,2306,VS,23,de
3696,3947,Ergisch,Ergisch,6104,Bezirk Leuk,2306,VS,23,de
3697,3953,Inden,Inden,6109,Bezirk Leuk,2306,VS,23,de
3698,3952,Susten,Leuk,6110,Bezirk Leuk,2306,VS,23,de
3699,3953,Leuk Stadt,Leuk,6110,Bezirk Leuk,2306,VS,23,de
3700,3957,Erschmatt,Leuk,6110,Bezirk Leuk,2306,VS,23,de
3701,3954,Leukerbad,Leukerbad,6111,Bezirk Leuk,2306,VS,23,de
3702,3948,Oberems,Oberems,6112,Bezirk Leuk,2306,VS,23,de
3703,3970,Salgesch,Salgesch,6113,Bezirk Leuk,2306,VS,23,de
3704,3953,Varen,Varen,6116,Bezirk Leuk,2306,VS,23,de
3705,3956,Guttet-Feschel,Guttet-Feschel,6117,Bezirk Leuk,2306,VS,23,de
3706,3945,Gampel,Gampel-Bratsch,6118,Bezirk Leuk,2306,VS,23,de
3707,3945,Niedergampel,Gampel-Bratsch,6118,Bezirk Leuk,2306,VS,23,de
3708,3957,Bratsch,Gampel-Bratsch,6118,Bezirk Leuk,2306,VS,23,de
3709,3946,Turtmann,Turtmann-Unterems,6119,Bezirk Leuk,2306,VS,23,de
3710,3946,Gruben,Turtmann-Unterems,6119,Bezirk Leuk,2306,VS,23,de
3711,3948,Unterems,Turtmann-Unterems,6119,Bezirk Leuk,2306,VS,23,de
3712,1932,Bovernier,Bovernier,6131,District de Martigny,2307,VS,23,fr
3713,1932,Les Valettes (Bovernier),Bovernier,6131,District de Martigny,2307,VS,23,fr
3714,1926,Fully,Fully,6133,District de Martigny,2307,VS,23,fr
3715,1914,Isérables,Isérables,6134,District de Martigny,2307,VS,23,fr
3716,1911,Ovronnaz,Leytron,6135,District de Martigny,2307,VS,23,fr
3717,1912,Leytron,Leytron,6135,District de Martigny,2307,VS,23,fr
3718,1912,Produit (Leytron),Leytron,6135,District de Martigny,2307,VS,23,fr
3719,1912,Montagnon (Leytron),Leytron,6135,District de Martigny,2307,VS,23,fr
3720,1912,Dugny (Leytron),Leytron,6135,District de Martigny,2307,VS,23,fr
3721,1906,Charrat,Martigny,6136,District de Martigny,2307,VS,23,fr
3722,1920,Martigny,Martigny,6136,District de Martigny,2307,VS,23,fr
3723,1921,Martigny-Croix,Martigny-Combe,6137,District de Martigny,2307,VS,23,fr
